precision,recall,threshold
0.051954242135367014,0.2294736842105263,0.0004192809341448867
0.052378664103796255,0.2294736842105263,0.00042207743880339393
0.05301556420233463,0.2294736842105263,0.0004294925234066731
0.0534838076545633,0.2294736842105263,0.00043545793310828177
0.0535889872173058,0.2294736842105263,0.00043914310916255423
0.054336989032901295,0.2294736842105263,0.00044450374487100836
0.054663991975927785,0.2294736842105263,0.00044480793629336345
0.04653515427415276,0.1936842105263158,0.00045016519466740815
0.04696273608984176,0.1936842105263158,0.000456821816496792
0.04730077120822622,0.1936842105263158,0.00046211333240051266
0.0443527591542032,0.18105263157894738,0.00046500890360147787
0.04490861618798955,0.18105263157894738,0.00046669962709108896
0.0452155625657203,0.18105263157894738,0.00046738126079039937
0.04535864978902954,0.18105263157894738,0.0004805032933702986
0.046137339055793994,0.18105263157894738,0.00048053869081931557
0.04658721560130011,0.18105263157894738,0.0004860296609847986
0.046994535519125684,0.18105263157894738,0.0004888292647835923
0.04725274725274725,0.18105263157894738,0.0004893685512037339
0.048179271708683476,0.18105263157894738,0.0005117306820788368
0.04858757062146893,0.18105263157894738,0.0005264403390557629
0.045351473922902494,0.16842105263157894,0.0005353275870706562
0.045584045584045586,0.16842105263157894,0.0005380500307353574
0.045845272206303724,0.16842105263157894,0.0005471616608849939
0.04589787722317843,0.16842105263157894,0.0005554359841365902
0.0461361014994233,0.16842105263157894,0.0005578153902443087
0.04616272360069244,0.16842105263157894,0.0005660893339699747
0.0463768115942029,0.16842105263157894,0.0005695152104798111
0.046592894583576,0.16842105263157894,0.0005731414298571083
0.04767580452920143,0.16842105263157894,0.0005935337874745141
0.04825090470446321,0.16842105263157894,0.0006017416886438354
0.04878048780487805,0.16842105263157894,0.000602314292212959
0.04898958971218616,0.16842105263157894,0.0006034547362512687
0.049352251696483655,0.16842105263157894,0.0006078086098915351
0.04950495049504951,0.16842105263157894,0.0006263177488871895
0.050314465408805034,0.16842105263157894,0.0006337242141355858
0.04971680302076778,0.16631578947368422,0.0006454909783476343
0.05031847133757962,0.16631578947368422,0.0006456135375545499
0.05054382597568778,0.16631578947368422,0.0006512519887045395
